fact_activity_id,company_id,metric_id,bulan,nilai_realisasi,status_kepatuhan,biaya_mitigasi_idr
FACT-1423,COMP-2130,METRIC-1193,8,104.58,Patuh,403150267
FACT-1424,COMP-0481,METRIC-2027,10,63.1,Perlu Evaluasi,205186629
FACT-1425,COMP-0516,METRIC-0711,8,88.34,Patuh,400490204
FACT-1426,COMP-1664,METRIC-2041,5,94.53,Patuh,328995026
FACT-1427,COMP-0187,METRIC-0112,7,84.35,Patuh,58279985
FACT-1428,COMP-0146,METRIC-2100,11,58.18,Perlu Evaluasi,487947819
FACT-1429,COMP-1006,METRIC-1673,8,101.39,Patuh,165354062
FACT-1430,COMP-0152,METRIC-2303,4,108.74,Patuh,477123576
FACT-1431,COMP-1387,METRIC-1651,2,94.47,Patuh,92681957
FACT-1432,COMP-0093,METRIC-0300,7,61.84,Perlu Evaluasi,479949524
FACT-1433,COMP-1850,METRIC-0958,1,55.22,Perlu Evaluasi,270464939
FACT-1434,COMP-0602,METRIC-2475,12,71.11,Perlu Evaluasi,71313394
FACT-1435,COMP-0049,METRIC-1891,2,52.59,Perlu Evaluasi,109889894
FACT-1436,COMP-1903,METRIC-0307,10,108.75,Patuh,29829843
FACT-1437,COMP-2204,METRIC-2147,7,99.21,Patuh,327082665
FACT-1438,COMP-0775,METRIC-0121,12,89.46,Patuh,393725617
FACT-1439,COMP-0546,METRIC-2019,12,112.27,Patuh,37248705
FACT-1440,COMP-1464,METRIC-2278,10,57.71,Perlu Evaluasi,344162476
FACT-1441,COMP-1261,METRIC-1278,1,100.01,Patuh,200663519
FACT-1442,COMP-0650,METRIC-1428,7,60.26,Perlu Evaluasi,161173294
FACT-1443,COMP-2024,METRIC-1518,5,54.26,Perlu Evaluasi,213796635
FACT-1444,COMP-1081,METRIC-1186,11,59.3,Perlu Evaluasi,289211575
FACT-1445,COMP-0175,METRIC-1932,3,116.57,Patuh,193195587
FACT-1446,COMP-1238,METRIC-1456,11,80.83,Patuh,83486914
FACT-1447,COMP-2075,METRIC-1180,2,53.43,Perlu Evaluasi,228103384
FACT-1448,COMP-1942,METRIC-1347,7,90.85,Patuh,53335855
FACT-1449,COMP-1143,METRIC-0629,9,63.98,Perlu Evaluasi,279176377
FACT-1450,COMP-0147,METRIC-1215,9,50.48,Perlu Evaluasi,164975304
FACT-1451,COMP-0868,METRIC-1200,10,103.09,Patuh,111401622
FACT-1452,COMP-2313,METRIC-1962,10,60.84,Perlu Evaluasi,402988694
FACT-1453,COMP-2306,METRIC-0517,8,115.97,Patuh,161112793
FACT-1454,COMP-1884,METRIC-0845,2,91.5,Patuh,138342823
FACT-1455,COMP-0743,METRIC-1548,1,56.09,Perlu Evaluasi,427299071
FACT-1456,COMP-1523,METRIC-1595,8,65.25,Perlu Evaluasi,47920081
FACT-1457,COMP-0710,METRIC-0820,2,92.76,Patuh,471290263
FACT-1458,COMP-1351,METRIC-0762,4,73.67,Perlu Evaluasi,438384922
FACT-1459,COMP-1094,METRIC-1363,12,87.25,Patuh,168925633
FACT-1460,COMP-1953,METRIC-2367,4,105.97,Patuh,91708352
FACT-1461,COMP-1606,METRIC-0111,2,105.48,Patuh,80839919
FACT-1462,COMP-1682,METRIC-1842,4,98.86,Patuh,185840527
FACT-1463,COMP-1855,METRIC-0807,7,112.02,Patuh,68233086
FACT-1464,COMP-2267,METRIC-1497,6,63.96,Perlu Evaluasi,296933162
FACT-1465,COMP-0561,METRIC-1244,10,62.41,Perlu Evaluasi,335408791
FACT-1466,COMP-0892,METRIC-0487,6,105.95,Patuh,458011235
FACT-1467,COMP-0597,METRIC-0811,4,72.46,Perlu Evaluasi,306550910
FACT-1468,COMP-2391,METRIC-2044,2,85.85,Patuh,97597450
FACT-1469,COMP-0450,METRIC-0517,5,102.08,Patuh,223955929
FACT-1470,COMP-2384,METRIC-0835,11,77.72,Patuh,193668030
FACT-1471,COMP-2052,METRIC-0624,3,59.11,Perlu Evaluasi,399284421
FACT-1472,COMP-1826,METRIC-1048,3,97.56,Patuh,160334041
FACT-1473,COMP-1250,METRIC-1565,4,107.2,Patuh,292918940
FACT-1474,COMP-1174,METRIC-1156,11,50.9,Perlu Evaluasi,189416426
FACT-1475,COMP-2286,METRIC-1345,11,89.38,Patuh,116756537
FACT-1476,COMP-1684,METRIC-0497,5,82.86,Patuh,78609472
FACT-1477,COMP-2151,METRIC-2430,11,68.17,Perlu Evaluasi,486531272
FACT-1478,COMP-1199,METRIC-2264,2,61.27,Perlu Evaluasi,335267546
FACT-1479,COMP-1010,METRIC-0543,6,63.16,Perlu Evaluasi,44191238
FACT-1480,COMP-1772,METRIC-0916,6,100.75,Patuh,307796276
FACT-1481,COMP-1708,METRIC-1802,8,87.53,Patuh,89241397
FACT-1482,COMP-0440,METRIC-0082,2,118.68,Patuh,485401282
FACT-1483,COMP-1309,METRIC-0994,8,67.03,Perlu Evaluasi,220953468
FACT-1484,COMP-2273,METRIC-1180,8,116.98,Patuh,392267400
FACT-1485,COMP-2031,METRIC-0166,4,86.06,Patuh,439986241
FACT-1486,COMP-1968,METRIC-2256,7,60.22,Perlu Evaluasi,293390139
FACT-1487,COMP-0246,METRIC-2072,7,60.37,Perlu Evaluasi,333015305
FACT-1488,COMP-1543,METRIC-0807,1,92.6,Patuh,21602320
FACT-1489,COMP-1238,METRIC-0332,1,108.2,Patuh,350348477
FACT-1490,COMP-1614,METRIC-1586,8,102.34,Patuh,355753822
FACT-1491,COMP-1725,METRIC-1535,11,95.89,Patuh,380584448
FACT-1492,COMP-0953,METRIC-1617,1,62.05,Perlu Evaluasi,53505849
FACT-1493,COMP-2264,METRIC-2289,3,57.58,Perlu Evaluasi,157133905
FACT-1494,COMP-0283,METRIC-0181,6,50.02,Perlu Evaluasi,359462981
FACT-1495,COMP-2430,METRIC-1317,8,57.13,Perlu Evaluasi,498343461
FACT-1496,COMP-1941,METRIC-2017,5,103.65,Patuh,75111848
FACT-1497,COMP-0172,METRIC-1107,5,112.67,Patuh,101538281
FACT-1498,COMP-1245,METRIC-1590,4,66.82,Perlu Evaluasi,176780590
FACT-1499,COMP-1119,METRIC-2138,4,105.64,Patuh,418423427
FACT-1500,COMP-1883,METRIC-2487,7,63.92,Perlu Evaluasi,33482535
FACT-1501,COMP-2092,METRIC-1739,6,67.45,Perlu Evaluasi,252434627
FACT-1502,COMP-2276,METRIC-2241,8,65.69,Perlu Evaluasi,145156931
FACT-1503,COMP-2365,METRIC-0488,11,53.62,Perlu Evaluasi,260526592
FACT-1504,COMP-0601,METRIC-0612,6,63.58,Perlu Evaluasi,299194088
FACT-1505,COMP-2024,METRIC-1113,11,76.15,Patuh,447506282
FACT-1506,COMP-0467,METRIC-1398,10,78.38,Patuh,133808798
FACT-1507,COMP-1739,METRIC-1457,7,71.66,Perlu Evaluasi,298025140
FACT-1508,COMP-0297,METRIC-2194,10,86.03,Patuh,111099218
FACT-1509,COMP-1020,METRIC-1338,10,76.46,Patuh,396443220
FACT-1510,COMP-2263,METRIC-0327,5,117.93,Patuh,104757180
FACT-1511,COMP-1548,METRIC-2201,6,106.51,Patuh,202646393
FACT-1512,COMP-1899,METRIC-0402,1,115.17,Patuh,84690781
FACT-1513,COMP-0661,METRIC-0488,3,89.02,Patuh,335828294
FACT-1514,COMP-0654,METRIC-2115,12,97.48,Patuh,240098180
FACT-1515,COMP-0802,METRIC-2137,8,61.67,Perlu Evaluasi,433056511
FACT-1516,COMP-0341,METRIC-1159,3,102.7,Patuh,385283265
FACT-1517,COMP-0704,METRIC-2250,1,66.52,Perlu Evaluasi,155157810
FACT-1518,COMP-2455,METRIC-2476,3,60.21,Perlu Evaluasi,379289015
FACT-1519,COMP-0853,METRIC-1203,12,52.93,Perlu Evaluasi,163423106
FACT-1520,COMP-0306,METRIC-2387,4,83.06,Patuh,193641791
FACT-1521,COMP-1934,METRIC-0079,8,70.08,Perlu Evaluasi,75494926
FACT-1522,COMP-1788,METRIC-1621,9,119.07,Patuh,494453926
FACT-1523,COMP-0874,METRIC-1557,4,67.49,Perlu Evaluasi,316889892
FACT-1524,COMP-1582,METRIC-0378,12,110.66,Patuh,406060598
FACT-1525,COMP-0495,METRIC-0165,7,72.15,Perlu Evaluasi,103307273
FACT-1526,COMP-1686,METRIC-1564,1,102.44,Patuh,161269704
FACT-1527,COMP-1606,METRIC-0749,9,96.19,Patuh,291319510
FACT-1528,COMP-1538,METRIC-1721,11,89.32,Patuh,303066101
FACT-1529,COMP-1636,METRIC-1846,12,79.18,Patuh,421062971
FACT-1530,COMP-0896,METRIC-0155,4,96.98,Patuh,411401708
FACT-1531,COMP-1168,METRIC-1147,9,78.51,Patuh,318047904
FACT-1532,COMP-2347,METRIC-1064,3,88.37,Patuh,262448079
FACT-1533,COMP-2475,METRIC-2217,11,91.29,Patuh,331281555
FACT-1534,COMP-1862,METRIC-1354,5,68.71,Perlu Evaluasi,484835463
FACT-1535,COMP-0757,METRIC-1464,1,73.78,Perlu Evaluasi,316555952
FACT-1536,COMP-0031,METRIC-1517,11,51.26,Perlu Evaluasi,314662817
FACT-1537,COMP-2380,METRIC-2402,3,109.65,Patuh,38996510
FACT-1538,COMP-1994,METRIC-0328,5,102.92,Patuh,91760248
FACT-1539,COMP-2100,METRIC-1527,6,62.85,Perlu Evaluasi,391770584
FACT-1540,COMP-0243,METRIC-2393,8,75.34,Patuh,49338728
FACT-1541,COMP-0686,METRIC-0789,1,79.47,Patuh,431753981
FACT-1542,COMP-1636,METRIC-2425,3,73.41,Perlu Evaluasi,402815756
FACT-1543,COMP-1441,METRIC-1319,1,105.88,Patuh,92335441
FACT-1544,COMP-1499,METRIC-2482,5,100.78,Patuh,462033905
FACT-1545,COMP-1416,METRIC-0562,8,103.7,Patuh,302527592
FACT-1546,COMP-1413,METRIC-0513,4,113.29,Patuh,391209185
FACT-1547,COMP-0573,METRIC-0516,11,91.66,Patuh,467667491
FACT-1548,COMP-1992,METRIC-1540,9,93.02,Patuh,480619313
FACT-1549,COMP-1432,METRIC-1186,6,100.54,Patuh,157214736
FACT-1550,COMP-1213,METRIC-0667,6,97.69,Patuh,446088651
FACT-1551,COMP-2331,METRIC-1551,11,110.89,Patuh,225838223
FACT-1552,COMP-1660,METRIC-2413,5,103.91,Patuh,218946060
FACT-1553,COMP-0599,METRIC-1568,10,58.43,Perlu Evaluasi,334476298
FACT-1554,COMP-2196,METRIC-1449,5,114.99,Patuh,333006221
FACT-1555,COMP-0070,METRIC-0967,11,97.82,Patuh,101263606
FACT-1556,COMP-1394,METRIC-1981,7,58.9,Perlu Evaluasi,303343387
FACT-1557,COMP-1650,METRIC-1599,8,104.04,Patuh,99460986
FACT-1558,COMP-1539,METRIC-1981,7,75.09,Patuh,221422004
FACT-1559,COMP-2282,METRIC-0364,1,106.42,Patuh,39912562
FACT-1560,COMP-0467,METRIC-0108,1,116.88,Patuh,317481495
FACT-1561,COMP-0557,METRIC-0623,10,67.87,Perlu Evaluasi,41820532
FACT-1562,COMP-0894,METRIC-0321,6,110.02,Patuh,373468048
FACT-1563,COMP-0836,METRIC-0510,3,104.15,Patuh,374051016
FACT-1564,COMP-1311,METRIC-1065,12,96.98,Patuh,182888093
FACT-1565,COMP-0618,METRIC-0304,9,76.94,Patuh,79247780
FACT-1566,COMP-1318,METRIC-0969,11,57.69,Perlu Evaluasi,143269826
FACT-1567,COMP-1505,METRIC-1439,7,83.87,Patuh,191301173
FACT-1568,COMP-0134,METRIC-1418,2,57.4,Perlu Evaluasi,91337287
FACT-1569,COMP-0008,METRIC-2413,12,85.01,Patuh,114772602
FACT-1570,COMP-2076,METRIC-0989,3,107.42,Patuh,151995357
FACT-1571,COMP-0783,METRIC-2200,8,119.83,Patuh,29752322
FACT-1572,COMP-1334,METRIC-0259,1,63.86,Perlu Evaluasi,272113398
FACT-1573,COMP-0541,METRIC-1975,5,64.55,Perlu Evaluasi,260642145
FACT-1574,COMP-1058,METRIC-2271,10,106.76,Patuh,126404410
FACT-1575,COMP-2055,METRIC-1290,1,82.83,Patuh,411972443
FACT-1576,COMP-2088,METRIC-0230,12,114.11,Patuh,475819876
FACT-1577,COMP-0909,METRIC-2487,9,103.83,Patuh,478515864
FACT-1578,COMP-2110,METRIC-0150,7,101.55,Patuh,130309638
FACT-1579,COMP-1321,METRIC-0910,5,57.14,Perlu Evaluasi,175371517
FACT-1580,COMP-2427,METRIC-0978,6,52.51,Perlu Evaluasi,32908845
FACT-1581,COMP-0322,METRIC-0635,11,72.17,Perlu Evaluasi,456250076
FACT-1582,COMP-0733,METRIC-1894,3,65.21,Perlu Evaluasi,305863986
FACT-1583,COMP-1419,METRIC-2447,3,99.86,Patuh,486896833
FACT-1584,COMP-1381,METRIC-0622,7,81.55,Patuh,317997081
FACT-1585,COMP-2467,METRIC-2191,7,86.62,Patuh,94673192
FACT-1586,COMP-1360,METRIC-0948,7,106.96,Patuh,134720888
FACT-1587,COMP-2068,METRIC-1094,2,83.5,Patuh,119604969
FACT-1588,COMP-2460,METRIC-0054,2,88.14,Patuh,81493938
FACT-1589,COMP-1915,METRIC-0844,11,108.96,Patuh,281295856
FACT-1590,COMP-0549,METRIC-1866,12,80.19,Patuh,360156280
FACT-1591,COMP-1283,METRIC-0299,5,55.82,Perlu Evaluasi,450911366
FACT-1592,COMP-0605,METRIC-0445,4,86.52,Patuh,64754641
FACT-1593,COMP-1723,METRIC-0098,7,90.56,Patuh,224001669
FACT-1594,COMP-2405,METRIC-2106,3,85.83,Patuh,62508986
FACT-1595,COMP-2249,METRIC-0177,5,68.06,Perlu Evaluasi,316827815
FACT-1596,COMP-1582,METRIC-0719,2,65.66,Perlu Evaluasi,77490650
FACT-1597,COMP-2279,METRIC-1309,1,75.88,Patuh,35441083
FACT-1598,COMP-2351,METRIC-2039,9,61.64,Perlu Evaluasi,392013365
FACT-1599,COMP-2435,METRIC-0323,4,96.62,Patuh,203580917
FACT-1600,COMP-0715,METRIC-1724,8,93.03,Patuh,330052535
FACT-1601,COMP-0925,METRIC-1394,12,94.27,Patuh,244693416
FACT-1602,COMP-0058,METRIC-1990,7,65.74,Perlu Evaluasi,30930080
FACT-1603,COMP-0434,METRIC-0846,12,67.26,Perlu Evaluasi,142672798
FACT-1604,COMP-1785,METRIC-0090,1,105.12,Patuh,259083873
FACT-1605,COMP-0483,METRIC-0131,10,98.31,Patuh,170284695
FACT-1606,COMP-0367,METRIC-1053,11,111.26,Patuh,346561790
FACT-1607,COMP-0889,METRIC-2106,7,78.25,Patuh,55226211
FACT-1608,COMP-1853,METRIC-1081,2,88.31,Patuh,44984091
FACT-1609,COMP-1355,METRIC-0994,3,101.71,Patuh,495122195
FACT-1610,COMP-1724,METRIC-1418,1,118.19,Patuh,430133500
FACT-1611,COMP-1259,METRIC-0190,7,119.27,Patuh,292613919
FACT-1612,COMP-0411,METRIC-2124,3,119.94,Patuh,476612704
FACT-1613,COMP-2231,METRIC-2419,6,112.34,Patuh,464113673
FACT-1614,COMP-2206,METRIC-0899,12,94.78,Patuh,23802184
FACT-1615,COMP-2061,METRIC-1761,7,50.49,Perlu Evaluasi,108783414
FACT-1616,COMP-1813,METRIC-0506,3,98.97,Patuh,72308696
FACT-1617,COMP-1803,METRIC-1967,2,66.7,Perlu Evaluasi,475894092
FACT-1618,COMP-0678,METRIC-0183,9,54.0,Perlu Evaluasi,70555374
FACT-1619,COMP-0618,METRIC-0154,9,98.8,Patuh,252638897
FACT-1620,COMP-2252,METRIC-1293,7,102.92,Patuh,297854777
FACT-1621,COMP-2350,METRIC-1954,5,96.16,Patuh,135809132
FACT-1622,COMP-0795,METRIC-1047,4,75.56,Patuh,312338244
FACT-1623,COMP-0729,METRIC-0606,4,85.77,Patuh,28130014
FACT-1624,COMP-1694,METRIC-1367,1,115.45,Patuh,171343649
FACT-1625,COMP-1886,METRIC-2387,4,101.07,Patuh,262305945
FACT-1626,COMP-0639,METRIC-1959,7,85.33,Patuh,138840966
FACT-1627,COMP-0191,METRIC-1065,5,91.54,Patuh,231569768
FACT-1628,COMP-1802,METRIC-1700,9,114.94,Patuh,483832882
FACT-1629,COMP-0899,METRIC-0518,4,77.56,Patuh,58507629
FACT-1630,COMP-1997,METRIC-2455,11,57.13,Perlu Evaluasi,453617328
FACT-1631,COMP-2108,METRIC-0138,3,72.81,Perlu Evaluasi,385622259
FACT-1632,COMP-1490,METRIC-1123,6,79.06,Patuh,439657258
FACT-1633,COMP-1403,METRIC-2389,4,69.11,Perlu Evaluasi,59636292
FACT-1634,COMP-1453,METRIC-1340,11,87.03,Patuh,222290123
FACT-1635,COMP-2110,METRIC-2273,2,71.34,Perlu Evaluasi,310229716
FACT-1636,COMP-1944,METRIC-2309,5,57.22,Perlu Evaluasi,428253210
FACT-1637,COMP-2350,METRIC-1103,4,63.16,Perlu Evaluasi,382981200
FACT-1638,COMP-0638,METRIC-0697,5,114.27,Patuh,193333031
FACT-1639,COMP-0999,METRIC-0811,12,94.07,Patuh,87162967
FACT-1640,COMP-2220,METRIC-0473,9,72.0,Perlu Evaluasi,255829082
FACT-1641,COMP-1529,METRIC-0077,4,75.68,Patuh,279960135
FACT-1642,COMP-0063,METRIC-2310,6,84.54,Patuh,28699836
FACT-1643,COMP-0016,METRIC-1026,4,97.12,Patuh,418605931
FACT-1644,COMP-0842,METRIC-2065,1,90.75,Patuh,179911933
FACT-1645,COMP-1125,METRIC-0344,2,115.29,Patuh,274460124
FACT-1646,COMP-1217,METRIC-0940,6,93.8,Patuh,77765650
FACT-1647,COMP-1997,METRIC-0846,8,113.76,Patuh,65154825
FACT-1648,COMP-0899,METRIC-1031,9,50.38,Perlu Evaluasi,131954007
FACT-1649,COMP-1491,METRIC-2294,4,112.34,Patuh,274574263
FACT-1650,COMP-2223,METRIC-0986,6,100.5,Patuh,485527803
FACT-1651,COMP-1258,METRIC-0174,3,62.05,Perlu Evaluasi,156277086
FACT-1652,COMP-1515,METRIC-0846,12,68.41,Perlu Evaluasi,364002221
FACT-1653,COMP-0417,METRIC-0693,9,88.0,Patuh,169860914
FACT-1654,COMP-1557,METRIC-1009,8,58.75,Perlu Evaluasi,82699075
FACT-1655,COMP-0451,METRIC-2329,12,104.98,Patuh,225917096
FACT-1656,COMP-1824,METRIC-1333,1,105.38,Patuh,177167518
FACT-1657,COMP-0280,METRIC-0237,2,71.07,Perlu Evaluasi,209851720
FACT-1658,COMP-0244,METRIC-2205,10,54.89,Perlu Evaluasi,216706585
FACT-1659,COMP-0675,METRIC-1275,9,119.22,Patuh,350022412
FACT-1660,COMP-2194,METRIC-1245,10,67.55,Perlu Evaluasi,495895352
FACT-1661,COMP-0103,METRIC-0338,3,54.73,Perlu Evaluasi,102199983
FACT-1662,COMP-2358,METRIC-1235,3,73.1,Perlu Evaluasi,493919385
FACT-1663,COMP-0117,METRIC-0337,10,117.83,Patuh,262034037
FACT-1664,COMP-1496,METRIC-1158,9,105.5,Patuh,477947047
FACT-1665,COMP-0763,METRIC-1868,3,83.62,Patuh,460684924
FACT-1666,COMP-1724,METRIC-0495,10,71.37,Perlu Evaluasi,193926408
FACT-1667,COMP-2235,METRIC-0547,12,79.63,Patuh,180268894
FACT-1668,COMP-0785,METRIC-0161,11,51.22,Perlu Evaluasi,16023831
FACT-1669,COMP-1493,METRIC-2037,5,100.29,Patuh,436999870
FACT-1670,COMP-0707,METRIC-2435,6,56.98,Perlu Evaluasi,305112556
FACT-1671,COMP-0796,METRIC-1742,3,86.33,Patuh,146849019
FACT-1672,COMP-0473,METRIC-1508,10,89.61,Patuh,119903253
FACT-1673,COMP-0682,METRIC-1526,8,50.12,Perlu Evaluasi,301045176
FACT-1674,COMP-0094,METRIC-0988,2,118.59,Patuh,239637128
FACT-1675,COMP-0736,METRIC-1376,6,71.15,Perlu Evaluasi,438484774
FACT-1676,COMP-2042,METRIC-1554,2,55.41,Perlu Evaluasi,92635926
FACT-1677,COMP-2086,METRIC-2282,9,109.81,Patuh,87166611
FACT-1678,COMP-2159,METRIC-2024,6,60.64,Perlu Evaluasi,358884406
FACT-1679,COMP-1914,METRIC-1918,9,51.75,Perlu Evaluasi,451961577
FACT-1680,COMP-2458,METRIC-1869,4,84.63,Patuh,85098900
FACT-1681,COMP-1590,METRIC-1602,12,59.09,Perlu Evaluasi,345595482
FACT-1682,COMP-2445,METRIC-1300,3,118.77,Patuh,35423353
FACT-1683,COMP-1151,METRIC-0711,2,50.73,Perlu Evaluasi,458651268
FACT-1684,COMP-2014,METRIC-1477,8,53.58,Perlu Evaluasi,380918032
FACT-1685,COMP-0042,METRIC-2461,4,108.33,Patuh,72951713
FACT-1686,COMP-0041,METRIC-1042,2,66.78,Perlu Evaluasi,181341320
FACT-1687,COMP-1511,METRIC-0072,11,113.81,Patuh,260150625
FACT-1688,COMP-1695,METRIC-2426,9,71.78,Perlu Evaluasi,282307785
FACT-1689,COMP-2447,METRIC-2047,12,54.88,Perlu Evaluasi,377357114
FACT-1690,COMP-2230,METRIC-1379,8,50.74,Perlu Evaluasi,487181483
FACT-1691,COMP-0744,METRIC-1818,5,69.78,Perlu Evaluasi,150013057
FACT-1692,COMP-1074,METRIC-2199,8,83.16,Patuh,117517102
FACT-1693,COMP-1432,METRIC-1104,5,50.07,Perlu Evaluasi,315422680
FACT-1694,COMP-0298,METRIC-0720,7,90.68,Patuh,48448706
FACT-1695,COMP-2193,METRIC-2016,5,73.36,Perlu Evaluasi,481592838
FACT-1696,COMP-0016,METRIC-1932,5,77.31,Patuh,447411675
FACT-1697,COMP-1076,METRIC-2178,4,68.3,Perlu Evaluasi,447221576
FACT-1698,COMP-0107,METRIC-1195,5,87.03,Patuh,474402762
FACT-1699,COMP-0219,METRIC-0406,7,66.11,Perlu Evaluasi,493253404
FACT-1700,COMP-2385,METRIC-1946,3,59.44,Perlu Evaluasi,464459317
FACT-1701,COMP-0371,METRIC-1057,4,112.35,Patuh,327712571
FACT-1702,COMP-0254,METRIC-0536,8,77.34,Patuh,111380111
FACT-1703,COMP-1429,METRIC-2245,6,55.39,Perlu Evaluasi,192030566
FACT-1704,COMP-2009,METRIC-1070,8,66.12,Perlu Evaluasi,318198300
FACT-1705,COMP-1723,METRIC-0274,11,71.7,Perlu Evaluasi,85318220
FACT-1706,COMP-2233,METRIC-1767,2,103.88,Patuh,355134242
FACT-1707,COMP-1313,METRIC-0133,9,51.56,Perlu Evaluasi,163379146
FACT-1708,COMP-0985,METRIC-0264,7,83.48,Patuh,444999906
FACT-1709,COMP-0350,METRIC-0367,5,78.54,Patuh,66650286
FACT-1710,COMP-2108,METRIC-2053,11,117.79,Patuh,494579911
FACT-1711,COMP-1479,METRIC-2317,7,62.61,Perlu Evaluasi,395485382
FACT-1712,COMP-0879,METRIC-0851,2,93.95,Patuh,445326852
FACT-1713,COMP-0311,METRIC-1730,11,64.15,Perlu Evaluasi,486618117
FACT-1714,COMP-1115,METRIC-1445,4,88.39,Patuh,155625592
FACT-1715,COMP-1322,METRIC-1370,7,88.85,Patuh,112174386
FACT-1716,COMP-0280,METRIC-1949,2,55.27,Perlu Evaluasi,416834107
FACT-1717,COMP-0967,METRIC-2117,8,81.95,Patuh,57126754
FACT-1718,COMP-0695,METRIC-0358,10,82.28,Patuh,75716765
FACT-1719,COMP-0910,METRIC-1712,10,72.34,Perlu Evaluasi,405295050
FACT-1720,COMP-0271,METRIC-1410,11,69.4,Perlu Evaluasi,37976165
FACT-1721,COMP-1541,METRIC-0325,5,65.7,Perlu Evaluasi,411329562
FACT-1722,COMP-1125,METRIC-0751,5,50.42,Perlu Evaluasi,347156663
FACT-1723,COMP-1412,METRIC-0256,8,50.13,Perlu Evaluasi,348829460
FACT-1724,COMP-1310,METRIC-2467,12,91.29,Patuh,125476237
FACT-1725,COMP-1754,METRIC-2259,1,70.4,Perlu Evaluasi,361202416
FACT-1726,COMP-0841,METRIC-0911,6,61.75,Perlu Evaluasi,26852578
FACT-1727,COMP-1822,METRIC-0584,2,97.93,Patuh,25554524
FACT-1728,COMP-1004,METRIC-0577,1,87.02,Patuh,316296727
FACT-1729,COMP-0240,METRIC-2214,12,114.05,Patuh,68601192
FACT-1730,COMP-1640,METRIC-2262,7,108.17,Patuh,494762796
FACT-1731,COMP-0361,METRIC-1872,12,100.87,Patuh,116743583
FACT-1732,COMP-0734,METRIC-1153,4,58.86,Perlu Evaluasi,379031621
FACT-1733,COMP-0852,METRIC-2051,1,96.63,Patuh,189835977
FACT-1734,COMP-0860,METRIC-0895,10,98.57,Patuh,468437523
FACT-1735,COMP-0701,METRIC-1784,11,103.43,Patuh,200543891
FACT-1736,COMP-1351,METRIC-1094,11,68.42,Perlu Evaluasi,465006233
FACT-1737,COMP-0823,METRIC-2100,6,94.82,Patuh,61701396
FACT-1738,COMP-1635,METRIC-0437,10,93.28,Patuh,182777004
FACT-1739,COMP-0097,METRIC-1022,12,76.97,Patuh,22063702
FACT-1740,COMP-0327,METRIC-2142,6,96.45,Patuh,79594605
FACT-1741,COMP-2121,METRIC-2134,12,56.07,Perlu Evaluasi,24277579
FACT-1742,COMP-0994,METRIC-0518,3,95.05,Patuh,91308534
FACT-1743,COMP-1280,METRIC-0742,6,92.42,Patuh,246558284
FACT-1744,COMP-1767,METRIC-2025,10,64.74,Perlu Evaluasi,209400329
FACT-1745,COMP-0994,METRIC-2478,9,107.27,Patuh,332295750
FACT-1746,COMP-0333,METRIC-0863,6,111.21,Patuh,241405259
FACT-1747,COMP-1181,METRIC-2042,1,64.73,Perlu Evaluasi,215424252
FACT-1748,COMP-1965,METRIC-0043,10,55.32,Perlu Evaluasi,402114904
FACT-1749,COMP-0099,METRIC-1848,6,92.25,Patuh,268510273
FACT-1750,COMP-0244,METRIC-1734,8,83.59,Patuh,199816359
FACT-1751,COMP-1501,METRIC-0404,7,79.93,Patuh,330136025
FACT-1752,COMP-1465,METRIC-1327,8,103.27,Patuh,46137255
FACT-1753,COMP-1399,METRIC-1206,11,117.88,Patuh,142710788
FACT-1754,COMP-0367,METRIC-2217,12,83.44,Patuh,140501501
FACT-1755,COMP-1482,METRIC-2251,8,50.43,Perlu Evaluasi,257336967
FACT-1756,COMP-2161,METRIC-2150,9,91.74,Patuh,235719593
FACT-1757,COMP-1048,METRIC-1600,3,95.78,Patuh,286352300
FACT-1758,COMP-0283,METRIC-2394,7,107.96,Patuh,210844774
FACT-1759,COMP-1316,METRIC-0442,6,63.96,Perlu Evaluasi,274316179
FACT-1760,COMP-1387,METRIC-0250,2,86.7,Patuh,86386227
FACT-1761,COMP-2449,METRIC-0878,5,81.3,Patuh,404174642
FACT-1762,COMP-1738,METRIC-1887,3,96.51,Patuh,302578762
FACT-1763,COMP-0422,METRIC-1304,11,54.48,Perlu Evaluasi,348351359
FACT-1764,COMP-1267,METRIC-1741,5,111.88,Patuh,404926101
FACT-1765,COMP-1378,METRIC-1113,11,85.78,Patuh,244034191
FACT-1766,COMP-1412,METRIC-1945,9,111.39,Patuh,291603881
FACT-1767,COMP-0475,METRIC-1899,8,73.82,Perlu Evaluasi,220718629
FACT-1768,COMP-2453,METRIC-2023,9,95.75,Patuh,129642729
FACT-1769,COMP-2084,METRIC-0248,9,116.97,Patuh,329232841
FACT-1770,COMP-0358,METRIC-2139,11,116.04,Patuh,330108824
FACT-1771,COMP-0558,METRIC-0568,8,116.09,Patuh,77555258
FACT-1772,COMP-1351,METRIC-1870,8,53.01,Perlu Evaluasi,64726226
FACT-1773,COMP-1068,METRIC-1863,11,78.21,Patuh,128567747
FACT-1774,COMP-2368,METRIC-1189,11,54.25,Perlu Evaluasi,69082002
FACT-1775,COMP-0738,METRIC-1354,6,71.66,Perlu Evaluasi,248241296
FACT-1776,COMP-0025,METRIC-2128,6,62.22,Perlu Evaluasi,246552909
